Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Prob Mov00,Prob Mov01,Prob Mov02,Prob Mov03,Prob Mov04
-9.4044,-0.7829,-1.67,0.0067,-0.0325,0.0362,27.4124,Mov03,Mov03,0.031738,0.02714,0.020374,0.919224,0.001525
-9.3901,-0.7865,-1.67,0.0067,-0.0274,0.0392,27.4065,Mov03,Mov03,0.03281,0.02795,0.02035,0.917382,0.001507
-9.3769,-0.7889,-1.6544,0.0048,-0.0197,0.0392,27.4035,Mov03,Mov03,0.03181,0.030619,0.021072,0.915019,0.00148
-9.3697,-0.7949,-1.6376,0.0013,-0.0107,0.0381,27.4065,Mov03,Mov03,0.029509,0.03426,0.022067,0.912714,0.00145
-9.3685,-0.7829,-1.6293,-0.0013,-0.0005,0.0378,27.4124,Mov03,Mov03,0.027794,0.038238,0.023131,0.909436,0.001401
-9.3769,-0.7709,-1.6185,-0.0029,0.0101,0.0373,27.4182,Mov03,Mov03,0.026505,0.043199,0.024243,0.904726,0.001327
-9.4044,-0.7614,-1.6053,-0.0019,0.0218,0.0389,27.4153,Mov03,Mov03,0.027037,0.048502,0.024856,0.89839,0.001215
-9.426,-0.7685,-1.6089,-0.0005,0.0317,0.0397,27.4094,Mov03,Mov03,0.02727,0.054205,0.025308,0.892094,0.001122
-9.4439,-0.7757,-1.6269,0.0,0.0386,0.0397,27.4153,Mov03,Mov03,0.026781,0.058834,0.025672,0.887653,0.00106
-9.4715,-0.7649,-1.634,0.0019,0.0413,0.0416,27.4153,Mov03,Mov03,0.027886,0.059149,0.025395,0.886555,0.001015
-9.5014,-0.7757,-1.6328,0.0024,0.036,0.0413,27.4212,Mov03,Mov03,0.028126,0.055555,0.024655,0.890641,0.001023
-9.5361,-0.7805,-1.6412,0.0008,0.0203,0.037,27.4182,Mov03,Mov03,0.02626,0.047727,0.023837,0.90108,0.001097
-9.5421,-0.7877,-1.6484,0.0021,-0.004,0.037,27.4182,Mov03,Mov03,0.027781,0.035796,0.021695,0.913489,0.00124
-9.5325,-0.7937,-1.6424,0.0037,-0.0304,0.0373,27.4212,Mov03,Mov03,0.029955,0.026135,0.019586,0.922898,0.001426
-9.5026,-0.7877,-1.6496,0.0029,-0.0517,0.0349,27.4212,Mov03,Mov03,0.029623,0.020759,0.018594,0.929392,0.001632
-9.4655,-0.7781,-1.6412,0.0029,-0.0637,0.0317,27.4182,Mov03,Mov03,0.02934,0.018816,0.018486,0.931587,0.00177
-9.4355,-0.7638,-1.6245,0.0027,-0.0653,0.0282,27.4153,Mov03,Mov03,0.028523,0.019387,0.019192,0.931086,0.001811
-9.4008,-0.7602,-1.6257,0.004,-0.0602,0.029,27.4212,Mov03,Mov03,0.029533,0.020773,0.019666,0.928242,0.001787
-9.3781,-0.7721,-1.6113,0.0043,-0.0485,0.0317,27.4153,Mov03,Mov03,0.030625,0.023511,0.020209,0.923945,0.00171
-9.3853,-0.7769,-1.6089,0.0037,-0.0346,0.0325,27.4124,Mov03,Mov03,0.030052,0.02753,0.021108,0.919722,0.001588
-9.4008,-0.7769,-1.6029,0.0051,-0.0203,0.0357,27.4153,Mov03,Mov03,0.031333,0.031594,0.021616,0.914007,0.001449
-9.3877,-0.7865,-1.6113,0.0064,-0.0037,0.041,27.4153,Mov03,Mov03,0.033402,0.036583,0.022015,0.906665,0.001336
-9.402,-0.7793,-1.5945,0.0069,0.0112,0.0437,27.4182,Mov03,Mov03,0.034256,0.042239,0.022747,0.899538,0.001221
-9.4296,-0.7721,-1.585,0.0051,0.0229,0.0429,27.4153,Mov03,Mov03,0.032165,0.048227,0.023799,0.894672,0.001137
-9.4427,-0.7745,-1.5778,0.0019,0.0264,0.0402,27.4182,Mov03,Mov03,0.029274,0.051052,0.024554,0.893994,0.001126
-9.4308,-0.7602,-1.5981,0.0008,0.0245,0.0402,27.4182,Mov03,Mov03,0.02859,0.049523,0.02461,0.89612,0.001156
-9.4188,-0.7578,-1.6053,0.0019,0.0216,0.0426,27.4182,Mov03,Mov03,0.030145,0.046712,0.023986,0.897975,0.001182
-9.426,-0.7614,-1.6017,0.004,0.0173,0.0466,27.4094,Mov03,Mov03,0.033143,0.042546,0.022779,0.900334,0.001198
-9.4439,-0.7805,-1.5981,0.0064,0.0147,0.0522,27.4153,Mov03,Mov03,0.03713,0.038805,0.021271,0.901599,0.001196
-9.4559,-0.7853,-1.5897,0.0059,0.0136,0.0552,27.4212,Mov03,Mov03,0.038303,0.036692,0.020607,0.903191,0.001208
-9.4523,-0.7829,-1.6005,0.0024,0.0147,0.0541,27.4124,Mov03,Mov03,0.035378,0.037029,0.020963,0.905396,0.001234
-9.432,-0.7709,-1.6316,0.0,0.0141,0.0512,27.4124,Mov03,Mov03,0.032339,0.037783,0.021652,0.906959,0.001268
-9.4391,-0.7697,-1.6424,0.0021,0.0125,0.0501,27.4153,Mov03,Mov03,0.032914,0.037873,0.021617,0.906348,0.001248
-9.4547,-0.7673,-1.64,0.0051,0.0085,0.0482,27.4153,Mov03,Mov03,0.033926,0.037321,0.021482,0.906042,0.001228
-9.4595,-0.747,-1.6388,0.0067,0.0088,0.0437,27.4182,Mov03,Mov03,0.032894,0.039721,0.022396,0.903796,0.001194
-9.4571,-0.759,-1.634,0.0091,0.0013,0.044,27.4182,Mov03,Mov03,0.034909,0.036774,0.021618,0.905476,0.001224
-9.4858,-0.7757,-1.6209,0.0096,-0.0056,0.0453,27.4124,Mov03,Mov03,0.036207,0.033206,0.020538,0.908801,0.001248
-9.5158,-0.7877,-1.6029,0.0059,-0.0139,0.04,27.4124,Mov03,Mov03,0.032236,0.031442,0.020581,0.914437,0.001304
-9.5134,-0.7925,-1.5814,0.0016,-0.0288,0.0376,27.4153,Mov03,Mov03,0.030077,0.026488,0.019889,0.922087,0.00146
-9.5158,-0.7805,-1.5742,-0.0013,-0.0437,0.0357,27.4094,Mov03,Mov03,0.028604,0.022109,0.019176,0.9285,0.001611
-9.4834,-0.759,-1.5778,-0.0003,-0.0597,0.0368,27.4124,Mov03,Mov03,0.030338,0.018,0.018159,0.931722,0.001781
-9.4631,-0.7386,-1.5945,0.0008,-0.0687,0.0365,27.4094,Mov03,Mov03,0.03102,0.016192,0.017769,0.933142,0.001876
-9.42,-0.7266,-1.6125,0.0019,-0.0679,0.0344,27.4065,Mov03,Mov03,0.030777,0.017067,0.018431,0.931831,0.001895
-9.3937,-0.7159,-1.6316,0.0037,-0.0573,0.0346,27.4124,Mov03,Mov03,0.031328,0.019688,0.019369,0.927821,0.001794
-9.3984,-0.7266,-1.6005,0.0053,-0.0394,0.0362,27.4124,Mov03,Mov03,0.032613,0.024363,0.020398,0.921015,0.001611
-9.4164,-0.759,-1.579,0.0064,-0.0208,0.0386,27.4182,Mov03,Mov03,0.033604,0.030101,0.021123,0.913737,0.001435
-9.4188,-0.7769,-1.561,0.0064,-0.0035,0.0405,27.4182,Mov03,Mov03,0.033852,0.03657,0.022065,0.906205,0.001308
-9.3984,-0.7673,-1.5634,0.0067,0.0147,0.0426,27.4182,Mov03,Mov03,0.034077,0.044532,0.023402,0.896789,0.0012
-9.3829,-0.7578,-1.5826,0.0059,0.0309,0.0442,27.4212,Mov03,Mov03,0.033145,0.052887,0.024683,0.888169,0.001115
-9.3913,-0.7602,-1.5754,0.0048,0.044,0.0469,27.4182,Mov03,Mov03,0.032972,0.059356,0.025252,0.881376,0.001045
-9.4379,-0.753,-1.561,0.0029,0.049,0.0485,27.4094,Mov03,Mov03,0.032197,0.06024,0.025176,0.881382,0.001005
-9.4942,-0.741,-1.5395,-0.0005,0.044,0.0458,27.4124,Mov03,Mov03,0.029539,0.056506,0.025066,0.887868,0.001021
-9.5086,-0.7458,-1.5598,-0.0056,0.0341,0.0389,27.4182,Mov03,Mov03,0.024814,0.053249,0.025459,0.895384,0.001094
-9.5098,-0.7638,-1.5897,-0.0083,0.0213,0.0346,27.4182,Mov03,Mov03,0.022534,0.047752,0.024968,0.90356,0.001186
-9.5193,-0.7506,-1.6089,-0.0067,0.0093,0.0349,27.4241,Mov03,Mov03,0.023394,0.04115,0.023865,0.910345,0.001247
-9.505,-0.7566,-1.6113,-0.0029,-0.0024,0.0376,27.4212,Mov03,Mov03,0.026358,0.035365,0.022371,0.914593,0.001314
-9.4786,-0.741,-1.6017,-0.0019,-0.012,0.0376,27.4241,Mov03,Mov03,0.027571,0.031711,0.021877,0.917442,0.001398
-9.4487,-0.7506,-1.6101,-0.0021,-0.02,0.036,27.4212,Mov03,Mov03,0.027295,0.02967,0.021607,0.919942,0.001486
-9.4332,-0.759,-1.6065,-0.0021,-0.0258,0.0341,27.4271,Mov03,Mov03,0.027054,0.028514,0.021483,0.921406,0.001543
-9.4224,-0.7661,-1.5945,-0.0021,-0.0288,0.033,27.4271,Mov03,Mov03,0.027067,0.028072,0.021452,0.921833,0.001576
-9.4367,-0.759,-1.5682,-0.0024,-0.028,0.033,27.4212,Mov03,Mov03,0.027217,0.028149,0.021519,0.921556,0.00156
-9.4284,-0.7566,-1.5502,-0.0053,-0.0242,0.0306,27.4212,Mov03,Mov03,0.025275,0.030024,0.02239,0.920747,0.001564
-9.4236,-0.7446,-1.5538,-0.0075,-0.0152,0.0277,27.4241,Mov03,Mov03,0.023133,0.034369,0.023875,0.917117,0.001506
-9.4379,-0.741,-1.5598,-0.0091,-0.0037,0.0272,27.4241,Mov03,Mov03,0.021796,0.039231,0.024953,0.912606,0.001414
-9.4547,-0.7446,-1.5658,-0.0083,0.0024,0.029,27.4271,Mov03,Mov03,0.022242,0.041267,0.02497,0.910172,0.001349
-9.4679,-0.7398,-1.567,-0.0059,0.0008,0.0341,27.4241,Mov03,Mov03,0.0247,0.038168,0.023779,0.91201,0.001343
-9.4547,-0.7458,-1.5742,-0.0035,-0.0029,0.037,27.4241,Mov03,Mov03,0.026861,0.035758,0.022912,0.913102,0.001367
-9.4427,-0.7446,-1.5933,-0.0035,-0.0061,0.036,27.4212,Mov03,Mov03,0.026421,0.034947,0.022899,0.914336,0.001397
-9.4344,-0.7542,-1.5897,-0.0035,-0.0064,0.0344,27.4241,Mov03,Mov03,0.026011,0.035789,0.023143,0.913656,0.001401
-9.426,-0.7506,-1.5897,-0.0032,-0.0056,0.0304,27.4212,Mov03,Mov03,0.024857,0.038175,0.024034,0.911549,0.001385
-9.4308,-0.7578,-1.5909,-0.0029,-0.0003,0.0288,27.4182,Mov03,Mov03,0.024214,0.041691,0.024701,0.908063,0.001331
-9.4104,-0.7638,-1.5862,-0.0035,0.0072,0.0288,27.4212,Mov03,Mov03,0.023888,0.045901,0.025486,0.903428,0.001298
-9.4032,-0.7554,-1.5718,-0.0029,0.0171,0.0306,27.4271,Mov03,Mov03,0.024528,0.050614,0.026168,0.897456,0.001234
-9.414,-0.7578,-1.5574,-0.0021,0.028,0.0354,27.4182,Mov03,Mov03,0.026102,0.054411,0.026111,0.892218,0.001159
-9.4355,-0.7661,-1.5574,-0.0032,0.0378,0.0373,27.4212,Mov03,Mov03,0.025654,0.059241,0.026403,0.887608,0.001094
-9.4583,-0.7638,-1.5658,-0.0048,0.0421,0.0368,27.4153,Mov03,Mov03,0.024334,0.061733,0.026765,0.886105,0.001063
-9.4691,-0.7494,-1.5886,-0.004,0.0384,0.0368,27.4182,Mov03,Mov03,0.024458,0.058745,0.026441,0.889284,0.001072
-9.4703,-0.7614,-1.6089,-0.0027,0.032,0.0376,27.4153,Mov03,Mov03,0.025278,0.054398,0.025528,0.893694,0.001102
-9.4763,-0.7554,-1.6113,-0.0008,0.024,0.0352,27.4124,Mov03,Mov03,0.025589,0.051252,0.025253,0.896781,0.001125
-9.4739,-0.7554,-1.6173,-0.0003,0.0176,0.033,27.4124,Mov03,Mov03,0.025331,0.048926,0.025093,0.899492,0.001157
-9.4595,-0.7614,-1.6149,0.0013,0.0101,0.0328,27.4153,Mov03,Mov03,0.026411,0.045539,0.024506,0.902341,0.001202
-9.4475,-0.7721,-1.6029,0.0019,0.0013,0.0328,27.4212,Mov03,Mov03,0.027311,0.041375,0.023734,0.906311,0.001269
-9.4391,-0.7721,-1.6005,0.0013,-0.0067,0.0336,27.4182,Mov03,Mov03,0.027782,0.037138,0.022976,0.910761,0.001343
-9.4415,-0.7841,-1.5897,0.0003,-0.0128,0.0341,27.4153,Mov03,Mov03,0.027875,0.03416,0.02228,0.914284,0.001402
-9.4367,-0.7769,-1.5886,-0.0011,-0.0184,0.0341,27.4212,Mov03,Mov03,0.02752,0.031633,0.021931,0.917449,0.001466
-9.4128,-0.759,-1.6125,0.0003,-0.0155,0.037,27.4271,Mov03,Mov03,0.028875,0.031772,0.02192,0.915974,0.001459
-9.3972,-0.7446,-1.6257,0.0032,-0.0064,0.0432,27.4271,Mov03,Mov03,0.032256,0.033237,0.021757,0.911361,0.001389
-9.42,-0.735,-1.5957,0.0059,0.0035,0.0477,27.4241,Mov03,Mov03,0.035613,0.035508,0.021691,0.905904,0.001284
-9.4559,-0.7434,-1.5706,0.0059,0.0093,0.0482,27.4212,Mov03,Mov03,0.035715,0.037625,0.021799,0.903644,0.001217
-9.4679,-0.7542,-1.5658,0.0061,0.0091,0.0488,27.4241,Mov03,Mov03,0.036125,0.037306,0.02152,0.90384,0.001209
-9.4786,-0.7614,-1.5694,0.0043,0.0077,0.0456,27.4241,Mov03,Mov03,0.033515,0.03788,0.021866,0.90552,0.001218
-9.4774,-0.7638,-1.5694,0.0005,0.0072,0.0402,27.4182,Mov03,Mov03,0.029415,0.039625,0.022816,0.906901,0.001243
-9.4715,-0.7661,-1.573,0.0,0.0029,0.0405,27.4212,Mov03,Mov03,0.029426,0.037474,0.022439,0.909377,0.001284
-9.4834,-0.7578,-1.573,-0.0011,-0.0008,0.0405,27.4241,Mov03,Mov03,0.028966,0.035365,0.022141,0.912215,0.001312
-9.4643,-0.7446,-1.5921,-0.0024,-0.004,0.0394,27.4241,Mov03,Mov03,0.027893,0.034251,0.022301,0.914192,0.001362
-9.4487,-0.7326,-1.6089,-0.0016,-0.0043,0.0408,27.4271,Mov03,Mov03,0.028612,0.03368,0.022215,0.91412,0.001373
-9.4344,-0.7302,-1.6101,-0.0021,0.0,0.0381,27.4271,Mov03,Mov03,0.027312,0.03677,0.023176,0.911391,0.00135
-9.4284,-0.7219,-1.6053,-0.0048,0.0085,0.0322,27.4271,Mov03,Mov03,0.023975,0.043363,0.025202,0.90616,0.001299
-9.4296,-0.7278,-1.6209,-0.0053,0.0173,0.0309,27.4241,Mov03,Mov03,0.022797,0.048971,0.026187,0.90081,0.001234
-9.4344,-0.7494,-1.6089,-0.0051,0.024,0.0314,27.4271,Mov03,Mov03,0.022925,0.053128,0.026452,0.896312,0.001183
-9.4355,-0.7398,-1.6029,-0.0048,0.0296,0.0309,27.4241,Mov03,Mov03,0.022712,0.05708,0.027169,0.891899,0.00114
-9.4499,-0.741,-1.5886,-0.0048,0.0349,0.0301,27.4241,Mov03,Mov03,0.022358,0.061249,0.027722,0.887579,0.001093
-9.4595,-0.7566,-1.5802,-0.0056,0.0373,0.0272,27.43,Mov03,Mov03,0.021171,0.065308,0.028335,0.884118,0.001068
-9.4571,-0.7649,-1.5909,-0.0051,0.0341,0.0269,27.4271,Mov03,Mov03,0.021303,0.063464,0.02799,0.88616,0.001084
-9.4631,-0.7602,-1.5993,-0.0043,0.0288,0.0272,27.43,Mov03,Mov03,0.021756,0.059387,0.027411,0.890337,0.001108
-9.4667,-0.7673,-1.5933,-0.0064,0.0229,0.025,27.43,Mov03,Mov03,0.020667,0.056352,0.02725,0.894574,0.001157
-9.4439,-0.7697,-1.6185,-0.0064,0.0147,0.0272,27.4241,Mov03,Mov03,0.021377,0.049988,0.026173,0.901223,0.001238
-9.4104,-0.7745,-1.6532,-0.0029,0.0077,0.0336,27.4212,Mov03,Mov03,0.024657,0.043569,0.024407,0.906065,0.001302
-9.402,-0.7781,-1.6604,-0.0011,0.0051,0.0381,27.4271,Mov03,Mov03,0.027048,0.040309,0.023324,0.907995,0.001325
-9.4128,-0.7757,-1.6592,-0.0027,0.0075,0.0376,27.4271,Mov03,Mov03,0.025979,0.041271,0.023603,0.907835,0.001313
-9.408,-0.747,-1.6712,-0.004,0.0155,0.0378,27.4271,Mov03,Mov03,0.025001,0.044586,0.024555,0.904586,0.001272
-9.408,-0.735,-1.6903,-0.0045,0.028,0.0397,27.43,Mov03,Mov03,0.024572,0.050235,0.025408,0.89859,0.001194
-9.4104,-0.7171,-1.6831,-0.0056,0.0408,0.0405,27.4241,Mov03,Mov03,0.023912,0.057264,0.026598,0.891107,0.001119
-9.432,-0.7063,-1.6616,-0.0059,0.0501,0.0397,27.4271,Mov03,Mov03,0.023309,0.063961,0.027593,0.884091,0.001046
-9.4595,-0.7075,-1.6448,-0.0043,0.0538,0.0397,27.4212,Mov03,Mov03,0.023851,0.06694,0.027688,0.880528,0.000993
-9.4511,-0.7374,-1.6376,-0.0027,0.0498,0.041,27.43,Mov03,Mov03,0.025294,0.064147,0.026782,0.882764,0.001013
-9.4882,-0.7649,-1.6149,-0.0035,0.0373,0.0394,27.4271,Mov03,Mov03,0.025102,0.056136,0.025477,0.892217,0.001068
-9.5122,-0.7877,-1.5981,-0.0051,0.016,0.0354,27.4241,Mov03,Mov03,0.024148,0.045403,0.02404,0.905216,0.001192
-9.5134,-0.7925,-1.6089,-0.0035,-0.0104,0.0354,27.4182,Mov03,Mov03,0.025714,0.033219,0.021737,0.917966,0.001364
-9.5134,-0.7685,-1.6316,-0.0013,-0.0322,0.0357,27.4153,Mov03,Mov03,0.027264,0.025325,0.020087,0.925812,0.001513
-9.487,-0.747,-1.6424,-0.0008,-0.0445,0.0341,27.4212,Mov03,Mov03,0.027443,0.022279,0.019698,0.928949,0.001631
-9.4739,-0.7278,-1.646,-0.0021,-0.0466,0.0304,27.4212,Mov03,Mov03,0.025698,0.022567,0.02037,0.929698,0.001666
-9.4655,-0.7362,-1.6544,-0.0024,-0.0421,0.0274,27.4182,Mov03,Mov03,0.024442,0.024909,0.021202,0.927821,0.001626
-9.4272,-0.7781,-1.6125,-0.0032,-0.032,0.0317,27.4153,Mov03,Mov03,0.025951,0.027359,0.021283,0.923801,0.001606
-9.4224,-0.7937,-1.6293,-0.0112,-0.0184,0.037,27.4153,Mov03,Mov03,0.023497,0.029072,0.021487,0.924333,0.001612
-9.396,-0.7446,-1.6592,-0.0125,-0.0157,0.0349,27.4212,Mov03,Mov03,0.022023,0.030335,0.022644,0.923375,0.001622
-9.3793,-0.735,-1.6652,-0.0083,-0.0112,0.0381,27.4241,Mov03,Mov03,0.024554,0.031521,0.022587,0.919779,0.001559
-9.402,-0.7506,-1.6508,-0.0035,-0.004,0.0424,27.4271,Mov03,Mov03,0.027928,0.033383,0.022097,0.915155,0.001437
-9.4056,-0.759,-1.6556,-0.0011,0.0072,0.0432,27.4271,Mov03,Mov03,0.028801,0.038433,0.022744,0.908698,0.001324
-9.3877,-0.7602,-1.6508,0.0005,0.0203,0.045,27.4241,Mov03,Mov03,0.029906,0.044611,0.023597,0.900652,0.001234
-9.3972,-0.7721,-1.64,0.0003,0.0304,0.0448,27.4241,Mov03,Mov03,0.029275,0.050617,0.024351,0.894598,0.001159
-9.432,-0.7721,-1.6197,-0.0013,0.0362,0.04,27.4212,Mov03,Mov03,0.026569,0.056738,0.025577,0.89002,0.001096
-9.4511,-0.7865,-1.6233,-0.0045,0.0408,0.032,27.4241,Mov03,Mov03,0.022306,0.065115,0.027325,0.884198,0.001056
-9.4667,-0.7757,-1.6029,-0.0077,0.0328,0.0269,27.4241,Mov03,Mov03,0.020211,0.061618,0.027712,0.889351,0.001109
-9.4739,-0.7578,-1.6125,-0.0072,0.0237,0.0258,27.4241,Mov03,Mov03,0.020306,0.055718,0.027191,0.895629,0.001156
-9.4739,-0.7374,-1.6269,-0.0043,0.0109,0.0288,27.4153,Mov03,Mov03,0.022506,0.046373,0.025556,0.904339,0.001226
-9.4727,-0.729,-1.6269,-0.0037,0.0029,0.0272,27.4241,Mov03,Mov03,0.022555,0.042979,0.02522,0.907973,0.001274
-9.4655,-0.759,-1.646,-0.0037,-0.0043,0.0266,27.4271,Mov03,Mov03,0.02246,0.040125,0.024417,0.911669,0.00133
-9.4631,-0.7614,-1.6484,-0.0045,-0.0067,0.0266,27.4329,Mov03,Mov03,0.022219,0.038859,0.024209,0.913354,0.001358
-9.4511,-0.7745,-1.6496,-0.0061,-0.0064,0.0261,27.4359,Mov03,Mov03,0.021508,0.039244,0.024323,0.913544,0.001382
-9.4379,-0.7829,-1.6496,-0.0077,-0.0096,0.0269,27.4359,Mov03,Mov03,0.021314,0.037295,0.023936,0.916016,0.00144
-9.4272,-0.7709,-1.664,-0.008,-0.0163,0.0296,27.4329,Mov03,Mov03,0.022051,0.033099,0.023036,0.920297,0.001518
-9.4403,-0.7745,-1.6508,-0.0072,-0.0261,0.0314,27.43,Mov03,Mov03,0.023327,0.028674,0.021761,0.92465,0.001588
-9.4355,-0.7721,-1.658,-0.0075,-0.0368,0.0325,27.43,Mov03,Mov03,0.02382,0.024755,0.020759,0.92897,0.001696
-9.42,-0.7506,-1.67,-0.0056,-0.041,0.0341,27.43,Mov03,Mov03,0.025177,0.023141,0.020382,0.929567,0.001733
-9.4224,-0.741,-1.6676,-0.0024,-0.0341,0.0376,27.4329,Mov03,Mov03,0.02755,0.024406,0.020382,0.926023,0.001639
-9.4128,-0.7398,-1.6556,0.0,-0.0187,0.0413,27.43,Mov03,Mov03,0.029723,0.028577,0.02104,0.919158,0.001501
-9.408,-0.741,-1.6472,0.0,0.0032,0.0429,27.43,Mov03,Mov03,0.029538,0.036687,0.022587,0.909848,0.00134
-9.4176,-0.735,-1.6532,-0.0011,0.0266,0.0437,27.4329,Mov03,Mov03,0.028046,0.047764,0.024441,0.898571,0.001178
-9.4344,-0.7578,-1.6424,-0.0024,0.0429,0.0424,27.43,Mov03,Mov03,0.026232,0.058857,0.025815,0.888028,0.001068
-9.4679,-0.7769,-1.6376,-0.0035,0.0496,0.0389,27.43,Mov03,Mov03,0.02417,0.065993,0.026657,0.882177,0.001003
-9.4798,-0.7709,-1.6364,-0.0051,0.0458,0.0346,27.43,Mov03,Mov03,0.022342,0.065706,0.027178,0.883756,0.001018
-9.4858,-0.7661,-1.6508,-0.0067,0.0362,0.0296,27.4359,Mov03,Mov03,0.02051,0.061722,0.027339,0.889358,0.001071
-9.4679,-0.753,-1.6568,-0.0064,0.0248,0.0269,27.4388,Mov03,Mov03,0.020345,0.05579,0.027085,0.895632,0.001147
-9.4571,-0.7542,-1.6508,-0.0032,0.016,0.029,27.4329,Mov03,Mov03,0.022591,0.04989,0.02587,0.900455,0.001193
-9.4499,-0.7685,-1.6472,-0.0024,0.0117,0.0301,27.4359,Mov03,Mov03,0.023485,0.047294,0.025183,0.902813,0.001224
-9.4439,-0.7685,-1.6496,-0.0035,0.0107,0.0301,27.4359,Mov03,Mov03,0.023102,0.046505,0.025149,0.903997,0.001247
-9.4535,-0.7554,-1.6484,-0.0021,0.0088,0.0336,27.4359,Mov03,Mov03,0.02475,0.04346,0.024358,0.90618,0.001251
-9.4822,-0.7638,-1.6328,-0.0005,0.0035,0.0362,27.43,Mov03,Mov03,0.026595,0.039485,0.023123,0.909538,0.00126
-9.4858,-0.7745,-1.634,-0.0019,-0.0035,0.0349,27.43,Mov03,Mov03,0.02579,0.036756,0.02268,0.913458,0.001316
-9.4691,-0.7542,-1.6532,-0.004,-0.0053,0.0317,27.43,Mov03,Mov03,0.023771,0.036918,0.023399,0.914557,0.001355
-9.4415,-0.7554,-1.6688,-0.0037,-0.0035,0.033,27.43,Mov03,Mov03,0.024176,0.037474,0.023474,0.913509,0.001366
-9.4391,-0.753,-1.6664,-0.0035,0.0027,0.0328,27.43,Mov03,Mov03,0.024019,0.04058,0.024095,0.909989,0.001318
-9.4308,-0.7685,-1.6652,-0.0037,0.0085,0.0333,27.4241,Mov03,Mov03,0.023914,0.043568,0.024433,0.906799,0.001286
-9.4176,-0.7781,-1.6628,-0.0037,0.0104,0.0357,27.4271,Mov03,Mov03,0.024704,0.043532,0.024158,0.906314,0.001292
-9.4164,-0.7805,-1.6616,-0.0027,0.0075,0.0386,27.4271,Mov03,Mov03,0.026276,0.040724,0.023338,0.90835,0.001313
-9.4236,-0.7973,-1.6472,-0.0035,-0.0008,0.0386,27.4241,Mov03,Mov03,0.026424,0.036828,0.02248,0.912889,0.001379
-9.4164,-0.8092,-1.6364,-0.0064,-0.0109,0.0336,27.4241,Mov03,Mov03,0.024113,0.034458,0.022533,0.917414,0.001481
-9.4164,-0.7853,-1.6364,-0.0064,-0.0195,0.0306,27.4329,Mov03,Mov03,0.023528,0.031971,0.022536,0.920423,0.001542
-9.4128,-0.7398,-1.6484,-0.0032,-0.0181,0.0312,27.4359,Mov03,Mov03,0.024833,0.032318,0.022905,0.918446,0.001498
-9.4152,-0.7219,-1.6616,-0.0011,-0.0061,0.0309,27.43,Mov03,Mov03,0.025007,0.037696,0.02409,0.911834,0.001374
-9.4248,-0.7314,-1.6712,-0.0019,0.0107,0.0298,27.4359,Mov03,Mov03,0.023489,0.046668,0.025643,0.902956,0.001245
-9.4547,-0.7446,-1.6604,-0.0027,0.024,0.0306,27.4418,Mov03,Mov03,0.022842,0.053793,0.026373,0.895852,0.001141
-9.4715,-0.7566,-1.6688,-0.0021,0.0293,0.0336,27.4388,Mov03,Mov03,0.02351,0.055324,0.026004,0.894064,0.001098
-9.4691,-0.7733,-1.6855,-0.0019,0.028,0.0381,27.4388,Mov03,Mov03,0.024884,0.051755,0.024843,0.897399,0.001119
-9.4571,-0.7769,-1.6891,-0.0045,0.0226,0.0392,27.4329,Mov03,Mov03,0.024342,0.047431,0.024283,0.902753,0.001192
-9.4643,-0.7781,-1.6771,-0.0067,0.0115,0.0381,27.4359,Mov03,Mov03,0.023692,0.041466,0.023511,0.910048,0.001283
-9.4691,-0.7913,-1.6568,-0.0067,-0.0019,0.0378,27.4329,Mov03,Mov03,0.024365,0.035517,0.022317,0.916423,0.001379
-9.4667,-0.7745,-1.6484,-0.0056,-0.0136,0.0378,27.4271,Mov03,Mov03,0.025394,0.030782,0.021504,0.920858,0.001462
-9.4499,-0.7673,-1.6544,-0.0048,-0.0203,0.0384,27.4271,Mov03,Mov03,0.026196,0.028344,0.021023,0.922912,0.001525
-9.4296,-0.7661,-1.6484,-0.0045,-0.0211,0.0365,27.43,Mov03,Mov03,0.025961,0.028983,0.021416,0.922098,0.001542
-9.4212,-0.7566,-1.6532,-0.0045,-0.0163,0.0338,27.4388,Mov03,Mov03,0.02491,0.031807,0.022403,0.91938,0.0015
-9.4152,-0.7661,-1.6544,-0.0035,-0.0093,0.0346,27.4359,Mov03,Mov03,0.025392,0.034646,0.022787,0.915736,0.001439
-9.4248,-0.7769,-1.658,-0.0016,-0.0032,0.0365,27.4388,Mov03,Mov03,0.026484,0.036837,0.022778,0.912533,0.001368
-9.4296,-0.7853,-1.6544,0.0,0.0016,0.0373,27.4388,Mov03,Mov03,0.027322,0.039049,0.02291,0.909405,0.001314
-9.426,-0.7673,-1.658,0.0008,0.0045,0.0376,27.4329,Mov03,Mov03,0.027634,0.040279,0.023273,0.907527,0.001288
-9.432,-0.7458,-1.6652,-0.0005,0.0107,0.0368,27.4359,Mov03,Mov03,0.026318,0.043116,0.024115,0.905202,0.00125
-9.4403,-0.7326,-1.6616,-0.0024,0.0213,0.0352,27.4329,Mov03,Mov03,0.024521,0.049236,0.025466,0.899595,0.001182
-9.4535,-0.741,-1.6484,-0.0029,0.0309,0.0354,27.4329,Mov03,Mov03,0.024075,0.05489,0.026124,0.893797,0.001114
