Accel_x,Accel_y,Accel_z,w_x,w_y,w_z,Temp,Category
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.03,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.03,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.03,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.01,8.88,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.89,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.01,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.01,8.89,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.03,26.89,Mov00
-0.69,-0.03,8.86,-0.0,0.0,0.03,26.89,Mov00
-0.69,-0.02,8.86,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.03,26.87,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.03,26.88,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.71,-0.03,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.86,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.86,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.03,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.69,-0.01,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.69,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.69,-0.03,8.88,-0.0,0.0,0.04,26.89,Mov00
-0.69,-0.03,8.88,-0.0,0.0,0.04,26.89,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.71,-0.02,8.9,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.9,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.03,8.86,-0.0,-0.0,0.04,26.87,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.03,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.71,-0.01,8.87,-0.0,0.0,0.04,26.88,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.88,Mov00
-0.71,-0.01,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.01,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.72,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.01,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.85,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.03,8.85,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.86,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.72,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.72,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.72,-0.02,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.01,8.86,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.86,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.0,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.0,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.03,26.84,Mov00
-0.71,-0.02,8.86,-0.0,0.0,0.03,26.84,Mov00
-0.71,-0.02,8.85,-0.0,-0.0,0.04,26.85,Mov00
-0.7,-0.02,8.86,-0.01,0.0,0.03,26.85,Mov00
-0.72,-0.03,8.81,-0.01,-0.0,0.03,26.86,Mov00
-0.72,-0.03,8.91,-0.0,-0.01,0.04,26.85,Mov00
-0.71,-0.03,8.91,-0.0,0.0,0.04,26.86,Mov00
-0.72,-0.03,8.88,-0.0,-0.0,0.04,26.86,Mov00
-0.71,-0.03,8.91,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.86,-0.0,-0.0,0.04,26.87,Mov00
-0.71,-0.01,8.86,-0.0,-0.0,0.04,26.87,Mov00
-0.7,-0.01,8.87,-0.0,-0.0,0.04,26.86,Mov00
-0.7,-0.02,8.87,-0.01,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,-0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.01,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.03,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.03,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.02,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.03,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.03,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.03,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.01,8.89,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.85,-0.0,0.0,0.04,26.87,Mov00
-0.69,-0.03,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.03,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.86,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.89,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.87,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.03,26.86,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.86,Mov00
-0.71,-0.03,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.69,-0.03,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.03,8.9,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.03,8.9,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.03,8.9,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.89,0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.88,0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.87,0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.87,0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.85,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.85,-0.0,0.0,0.04,26.85,Mov00
-0.69,-0.01,8.87,-0.0,-0.0,0.04,26.85,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.86,-0.0,-0.0,0.04,26.85,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,-0.0,0.04,26.84,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.87,-0.0,0.0,0.04,26.86,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.03,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.03,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.01,8.86,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.01,8.86,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.03,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.01,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.01,8.87,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.85,Mov00
-0.71,-0.01,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.02,8.88,-0.0,0.0,0.04,26.83,Mov00
-0.7,-0.02,8.86,-0.0,0.0,0.04,26.83,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.83,Mov00
-0.7,-0.02,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.69,-0.01,8.88,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.7,-0.01,8.88,-0.0,0.0,0.04,26.83,Mov00
-0.69,-0.01,8.88,-0.0,0.0,0.04,26.83,Mov00
-0.69,-0.02,8.88,-0.0,0.0,0.04,26.83,Mov00
-0.71,-0.01,8.87,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.01,8.9,-0.0,0.0,0.04,26.83,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.84,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.83,Mov00
-0.71,-0.02,8.89,-0.0,0.0,0.04,26.83,Mov00
-0.71,-0.02,8.88,-0.0,0.0,0.04,26.83,Mov00
