Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Clase Real,Clase Predecida,Resultado Inferencia
-1.063,0.0096,8.8885,-0.0045,-0.0013,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0738,0.0168,8.91,-0.004,-0.0037,0.036,28.3653,Mov00,Mov00,0.996094
-1.075,0.018,8.9088,-0.004,-0.0077,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0834,0.006,8.916,-0.0043,-0.0099,0.036,28.3682,Mov00,Mov00,0.996094
-1.0726,0.0096,8.9112,-0.0045,-0.012,0.036,28.3682,Mov00,Mov00,0.996094
-1.0558,0.0108,8.8945,-0.0043,-0.0053,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0618,0.0156,8.8933,-0.004,0.0029,0.0352,28.3682,Mov00,Mov00,0.996094
-1.0594,0.012,8.8909,-0.004,0.0085,0.0357,28.3712,Mov00,Mov00,0.996094
-1.069,0.0144,8.8933,-0.004,0.0072,0.0354,28.3741,Mov00,Mov00,0.996094
-1.0714,0.0156,8.9052,-0.004,0.0027,0.0354,28.3653,Mov00,Mov00,0.996094
-1.063,0.0204,8.8945,-0.004,-0.0003,0.0354,28.3653,Mov00,Mov00,0.996094
-1.057,0.0204,8.8813,-0.0043,0.0024,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0558,0.0204,8.8861,-0.0043,0.0107,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0606,0.0168,8.8777,-0.0037,0.0205,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0144,8.8981,-0.004,0.0226,0.036,28.3653,Mov00,Mov00,0.996094
-1.0762,0.0144,8.9076,-0.004,0.0163,0.036,28.3682,Mov00,Mov00,0.996094
-1.0858,0.0204,8.9052,-0.004,0.0064,0.0362,28.3624,Mov00,Mov00,0.996094
-1.0906,0.0204,8.9196,-0.004,-0.0112,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0726,0.0263,8.9028,-0.0048,-0.0221,0.036,28.3653,Mov00,Mov00,0.996094
-1.0391,0.0227,8.8597,-0.0048,-0.0093,0.036,28.3712,Mov00,Mov00,0.996094
-1.0463,0.0239,8.8717,-0.0043,0.0141,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0798,0.0192,8.904,-0.004,0.0176,0.0357,28.3682,Mov00,Mov00,0.996094
-1.087,0.0144,8.9184,-0.0048,-0.0029,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0594,0.0227,8.8897,-0.0053,-0.0115,0.0357,28.3682,Mov00,Mov00,0.996094
-1.057,0.0132,8.8717,-0.0043,0.0003,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0798,0.0144,8.8849,-0.0048,0.0112,0.0357,28.3741,Mov00,Mov00,0.996094
-1.0953,0.0239,8.9052,-0.0048,0.0083,0.036,28.3741,Mov00,Mov00,0.996094
-1.0702,0.0299,8.8981,-0.0048,0.0011,0.0357,28.38,Mov00,Mov00,0.996094
-1.0546,0.0263,8.8969,-0.0045,-0.004,0.0357,28.3771,Mov00,Mov00,0.996094
-1.0534,0.0144,8.8897,-0.0048,-0.0085,0.0357,28.38,Mov00,Mov00,0.996094
-1.0523,0.0204,8.8825,-0.0045,-0.0051,0.0357,28.38,Mov00,Mov00,0.996094
-1.0558,0.0263,8.8657,-0.0043,0.0104,0.0354,28.3829,Mov00,Mov00,0.996094
-1.0858,0.0347,8.8909,-0.004,0.0171,0.0357,28.3859,Mov00,Mov00,0.996094
-1.0977,0.0239,8.9184,-0.0045,0.004,0.0357,28.3829,Mov00,Mov00,0.996094
-1.0762,0.0108,8.9172,-0.0051,-0.0136,0.0357,28.38,Mov00,Mov00,0.996094
-1.0558,0.0072,8.8873,-0.0051,-0.0147,0.036,28.38,Mov00,Mov00,0.996094
-1.0451,0.0156,8.8933,-0.0045,-0.0008,0.036,28.38,Mov00,Mov00,0.996094
-1.0594,0.0251,8.91,-0.0043,0.0101,0.036,28.3741,Mov00,Mov00,0.996094
-1.0726,0.0239,8.9136,-0.0043,0.0088,0.036,28.3771,Mov00,Mov00,0.996094
-1.081,0.0192,8.9208,-0.0043,-0.0021,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0858,0.0263,8.9256,-0.0048,-0.0221,0.036,28.3741,Mov00,Mov00,0.996094
-1.0558,0.0204,8.8957,-0.0053,-0.0333,0.036,28.3771,Mov00,Mov00,0.996094
-1.0295,0.018,8.8621,-0.0045,-0.0184,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0451,0.0204,8.8681,-0.0045,0.0037,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0762,0.0251,8.9088,-0.0045,0.0099,0.0354,28.3741,Mov00,Mov00,0.996094
-1.0918,0.0144,8.9208,-0.0045,-0.0107,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0642,0.0227,8.8777,-0.0056,-0.0285,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0139,0.0287,8.8358,-0.0077,-0.0333,0.0354,28.3682,Mov00,Mov00,0.996094
-0.9649,0.0048,8.8705,-0.0075,-0.0088,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0403,0.0168,8.9196,-0.0029,0.056,0.0357,28.3653,Mov00,Mov00,0.996094
-1.1648,0.0287,8.8741,-0.0029,0.0389,0.0354,28.3653,Mov00,Mov00,0.996094
-1.1349,0.006,8.934,-0.0045,-0.0093,0.0352,28.3653,Mov00,Mov00,0.996094
-1.0953,0.0084,8.9268,-0.004,-0.0245,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0355,0.006,8.8502,-0.0061,-0.0498,0.0354,28.3624,Mov00,Mov00,0.996094
-0.9649,-0.0036,8.8334,-0.0045,-0.0152,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0331,0.0215,8.8466,-0.0024,0.037,0.0357,28.3682,Mov00,Mov00,0.996094
-1.1037,0.0299,8.9004,-0.0037,0.0298,0.0352,28.3653,Mov00,Mov00,0.996094
-1.1037,0.0323,8.9555,-0.0043,0.0093,0.0352,28.3682,Mov00,Mov00,0.996094
-1.069,0.0251,8.8921,-0.0051,-0.016,0.0349,28.3594,Mov00,Mov00,0.996094
-1.0116,0.0048,8.8681,-0.0053,-0.0171,0.0352,28.3624,Mov00,Mov00,0.996094
-1.0163,0.0036,8.8777,-0.0035,0.0203,0.0352,28.3535,Mov00,Mov00,0.996094
-1.0846,0.0132,8.8981,-0.0037,0.0258,0.0357,28.3594,Mov00,Mov00,0.996094
-1.1049,0.0215,8.9543,-0.0043,0.0056,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0942,0.0275,8.9232,-0.0043,-0.0077,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0523,0.0287,8.8729,-0.0051,-0.0155,0.036,28.3653,Mov00,Mov00,0.996094
-1.0343,0.0251,8.8813,-0.0037,0.0203,0.036,28.3712,Mov00,Mov00,0.996094
-1.0642,0.018,8.8969,-0.0043,0.0171,0.0357,28.3682,Mov00,Mov00,0.996094
-1.075,0.0132,8.9244,-0.0048,0.0013,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0714,0.0096,8.8969,-0.0045,-0.0091,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0558,0.0108,8.8633,-0.0048,-0.0093,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0463,0.0156,8.8765,-0.0043,0.0088,0.036,28.3594,Mov00,Mov00,0.996094
-1.069,0.0227,8.8801,-0.0043,0.0189,0.036,28.3624,Mov00,Mov00,0.996094
-1.0942,0.0275,8.8945,-0.0048,0.0099,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0882,0.0227,8.8933,-0.0043,-0.0003,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0678,0.0156,8.8753,-0.0045,-0.0088,0.0352,28.3682,Mov00,Mov00,0.996094
-1.0451,0.0096,8.8777,-0.0045,-0.0045,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0546,0.0227,8.8789,-0.004,0.0093,0.036,28.3682,Mov00,Mov00,0.996094
-1.0774,0.0323,8.8981,-0.0043,0.0099,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0834,0.0347,8.9112,-0.0045,0.0019,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0642,0.0383,8.9064,-0.0045,-0.0035,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0546,0.018,8.8897,-0.0045,-0.0056,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0546,0.0192,8.8909,-0.0045,-0.0021,0.0357,28.3653,Mov00,Mov00,0.996094
-1.063,0.0156,8.8813,-0.0043,0.0032,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0714,0.0168,8.8957,-0.004,0.0053,0.0354,28.3624,Mov00,Mov00,0.996094
-1.075,0.018,8.904,-0.0037,0.0029,0.0354,28.3565,Mov00,Mov00,0.996094
-1.0666,0.0168,8.9028,-0.0043,-0.0051,0.0354,28.3535,Mov00,Mov00,0.996094
-1.0487,0.0144,8.8885,-0.0045,-0.0059,0.036,28.3535,Mov00,Mov00,0.996094
-1.0546,0.0132,8.8801,-0.004,0.0029,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0678,0.0192,8.8933,-0.004,0.0093,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0762,0.0263,8.9136,-0.0043,0.0075,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0702,0.0347,8.9112,-0.0048,0.0003,0.0352,28.3682,Mov00,Mov00,0.996094
-1.0618,0.0263,8.9016,-0.0048,-0.0069,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0534,0.0168,8.8885,-0.0048,-0.0067,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0534,0.0144,8.8801,-0.0045,0.0011,0.0354,28.3712,Mov00,Mov00,0.996094
-1.075,0.0192,8.8909,-0.004,0.0096,0.0354,28.3682,Mov00,Mov00,0.996094
-1.1001,0.0192,8.8992,-0.004,0.0096,0.0357,28.3653,Mov00,Mov00,0.996094
-1.1037,0.0144,8.9028,-0.004,0.0,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0846,0.0156,8.8945,-0.0045,-0.0096,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0558,0.006,8.8837,-0.0045,-0.0085,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0439,0.018,8.8765,-0.004,0.0008,0.0357,28.3565,Mov00,Mov00,0.996094
-1.0511,0.0192,8.8849,-0.004,0.0085,0.0352,28.3565,Mov00,Mov00,0.996094
-1.0762,0.0251,8.8945,-0.004,0.0077,0.0354,28.3594,Mov00,Mov00,0.996094
-1.081,0.0287,8.8992,-0.0043,-0.0013,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0702,0.0239,8.8909,-0.0048,-0.0075,0.0352,28.3682,Mov00,Mov00,0.996094
-1.0558,0.0204,8.8897,-0.0048,-0.0035,0.0352,28.3712,Mov00,Mov00,0.996094
-1.0582,0.012,8.8897,-0.0043,0.0051,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0654,0.0096,8.8933,-0.0043,0.0067,0.036,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0132,8.9052,-0.0043,0.0027,0.036,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0144,8.9004,-0.0043,-0.0019,0.036,28.3682,Mov00,Mov00,0.996094
-1.0666,0.0204,8.8897,-0.0043,-0.0019,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0618,0.0204,8.8873,-0.0045,-0.0003,0.036,28.3653,Mov00,Mov00,0.996094
-1.0594,0.012,8.8957,-0.0045,0.0013,0.0357,28.3624,Mov00,Mov00,0.996094
-1.063,0.0084,8.8933,-0.0045,0.0013,0.036,28.3653,Mov00,Mov00,0.996094
-1.0618,0.0215,8.8813,-0.0048,-0.0003,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0702,0.0275,8.8873,-0.0045,0.0003,0.0352,28.3594,Mov00,Mov00,0.996094
-1.0798,0.0263,8.8945,-0.0048,0.0027,0.0352,28.3535,Mov00,Mov00,0.996094
-1.0834,0.0215,8.8921,-0.0045,0.0024,0.0354,28.3535,Mov00,Mov00,0.996094
-1.0798,0.0204,8.8873,-0.0048,-0.0024,0.0357,28.3476,Mov00,Mov00,0.996094
-1.0618,0.0144,8.8969,-0.0051,-0.0048,0.036,28.3476,Mov00,Mov00,0.996094
-1.0487,0.0072,8.8825,-0.0048,-0.0016,0.0352,28.3476,Mov00,Mov00,0.996094
-1.0546,0.0108,8.8837,-0.0045,0.0045,0.0349,28.3594,Mov00,Mov00,0.996094
-1.0714,0.0239,8.8813,-0.0045,0.0056,0.0352,28.3565,Mov00,Mov00,0.996094
-1.0738,0.0239,8.8921,-0.0051,0.0029,0.0354,28.3565,Mov00,Mov00,0.996094
-1.075,0.0311,8.8837,-0.0051,-0.0008,0.0352,28.3594,Mov00,Mov00,0.996094
-1.0666,0.0275,8.8837,-0.0045,-0.0029,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0618,0.0192,8.8945,-0.0045,0.0003,0.0354,28.3565,Mov00,Mov00,0.996094
-1.069,0.0204,8.8909,-0.0043,0.004,0.0352,28.3535,Mov00,Mov00,0.996094
-1.0774,0.0239,8.8801,-0.0043,0.0056,0.0354,28.3565,Mov00,Mov00,0.996094
-1.0846,0.0227,8.8885,-0.0045,0.0021,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0714,0.0227,8.8933,-0.0045,-0.0021,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0618,0.0192,8.9052,-0.0048,-0.0024,0.0352,28.3594,Mov00,Mov00,0.996094
-1.0606,0.0108,8.8992,-0.0045,0.0008,0.0352,28.3565,Mov00,Mov00,0.996094
-1.0702,0.0144,8.9016,-0.0048,0.0035,0.0354,28.3624,Mov00,Mov00,0.996094
-1.087,0.0108,8.8992,-0.0048,0.0043,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0882,0.0168,8.9028,-0.0048,0.0021,0.0357,28.3653,Mov00,Mov00,0.996094
-1.075,0.0239,8.8933,-0.0048,-0.0016,0.036,28.3653,Mov00,Mov00,0.996094
-1.0714,0.018,8.8825,-0.0048,-0.0024,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0642,0.0204,8.8873,-0.0043,-0.0003,0.0352,28.3594,Mov00,Mov00,0.996094
-1.069,0.0215,8.8933,-0.0043,0.0027,0.0354,28.3565,Mov00,Mov00,0.996094
-1.0726,0.0251,8.8992,-0.0045,0.0027,0.0357,28.3594,Mov00,Mov00,0.996094
-1.0774,0.0263,8.9148,-0.0043,0.0008,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0762,0.0287,8.9064,-0.0045,-0.0005,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0678,0.0299,8.8897,-0.0043,-0.0005,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0702,0.0275,8.8945,-0.0048,0.0005,0.0354,28.3594,Mov00,Mov00,0.996094
-1.069,0.0251,8.8921,-0.0043,0.0021,0.0357,28.3594,Mov00,Mov00,0.996094
-1.0678,0.0239,8.8873,-0.0043,0.0016,0.0362,28.3624,Mov00,Mov00,0.996094
-1.0642,0.0227,8.8813,-0.0043,-0.0008,0.036,28.3594,Mov00,Mov00,0.996094
-1.0594,0.0239,8.8789,-0.0043,0.0,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0606,0.0204,8.8777,-0.0043,0.0016,0.0357,28.3682,Mov00,Mov00,0.996094
-1.063,0.0132,8.8789,-0.0045,0.0019,0.0354,28.3741,Mov00,Mov00,0.996094
-1.0642,0.0096,8.8789,-0.0045,0.0008,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0594,0.012,8.8825,-0.0045,0.0003,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0714,0.0192,8.8729,-0.0048,-0.0003,0.036,28.3653,Mov00,Mov00,0.996094
-1.0714,0.0215,8.8813,-0.0043,0.0,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0786,0.0192,8.8693,-0.0043,0.0008,0.0357,28.3741,Mov00,Mov00,0.996094
-1.0774,0.0251,8.8717,-0.0045,0.0013,0.036,28.3712,Mov00,Mov00,0.996094
-1.0786,0.0263,8.8861,-0.0045,-0.0003,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0215,8.8921,-0.0043,-0.0019,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0642,0.0215,8.8957,-0.0043,0.0003,0.036,28.3624,Mov00,Mov00,0.996094
-1.0666,0.0215,8.8885,-0.0043,0.0027,0.036,28.3624,Mov00,Mov00,0.996094
-1.0666,0.0215,8.8909,-0.0043,0.0021,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0642,0.0132,8.8861,-0.0045,-0.0003,0.0357,28.3682,Mov00,Mov00,0.996094
-1.063,0.012,8.8933,-0.0043,-0.0013,0.036,28.3653,Mov00,Mov00,0.996094
-1.063,0.0156,8.8897,-0.0045,-0.0008,0.0352,28.3653,Mov00,Mov00,0.996094
-1.0582,0.0204,8.8861,-0.0043,0.0,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0642,0.0192,8.8861,-0.004,0.0013,0.0357,28.3594,Mov00,Mov00,0.996094
-1.063,0.0204,8.8945,-0.0043,0.0021,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0227,8.8945,-0.0045,0.0013,0.0357,28.3565,Mov00,Mov00,0.996094
-1.075,0.0287,8.8825,-0.0045,0.0003,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0287,8.8765,-0.0048,0.0005,0.036,28.3682,Mov00,Mov00,0.996094
-1.0762,0.0311,8.8777,-0.0048,0.0013,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0762,0.0299,8.8897,-0.0048,0.0005,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0774,0.0168,8.8909,-0.0045,0.0008,0.0354,28.3682,Mov00,Mov00,0.996094
-1.075,0.0144,8.8921,-0.0045,0.0011,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0726,0.0156,8.8861,-0.0051,0.0,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0642,0.0215,8.8897,-0.0045,0.0,0.0354,28.3653,Mov00,Mov00,0.996094
-1.063,0.0227,8.8909,-0.0048,0.0016,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0714,0.0204,8.8825,-0.0045,0.0016,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0642,0.0215,8.8789,-0.0045,0.0008,0.0354,28.3653,Mov00,Mov00,0.996094
-1.063,0.0239,8.8801,-0.0043,0.0005,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0666,0.0144,8.8777,-0.0045,0.0008,0.0352,28.3653,Mov00,Mov00,0.996094
-1.063,0.006,8.8825,-0.0045,-0.0003,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0606,0.0024,8.8777,-0.0045,-0.0011,0.0357,28.3594,Mov00,Mov00,0.996094
-1.0678,0.0084,8.8765,-0.0048,0.0019,0.0354,28.3594,Mov00,Mov00,0.996094
-1.075,0.0084,8.8873,-0.0048,0.0024,0.0352,28.3653,Mov00,Mov00,0.996094
-1.0786,0.0096,8.8921,-0.0048,-0.0005,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0702,0.0108,8.8873,-0.0048,-0.0003,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0726,0.0096,8.8873,-0.0043,0.0027,0.036,28.3682,Mov00,Mov00,0.996094
-1.0786,0.0036,8.8957,-0.0043,0.0037,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0702,0.0156,8.8969,-0.0045,0.0008,0.0357,28.3565,Mov00,Mov00,0.996094
-1.0654,0.0192,8.9004,-0.0043,-0.0013,0.0357,28.3594,Mov00,Mov00,0.996094
-1.0642,0.0156,8.8909,-0.0045,-0.0008,0.0357,28.3565,Mov00,Mov00,0.996094
-1.0666,0.0204,8.8849,-0.0045,0.0013,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0714,0.018,8.8753,-0.0045,0.0037,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0762,0.006,8.8921,-0.0043,0.0035,0.0354,28.3624,Mov00,Mov00,0.996094
-1.075,0.0108,8.8885,-0.0043,0.0003,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0738,0.0144,8.8837,-0.0045,-0.0029,0.0357,28.3682,Mov00,Mov00,0.996094
-1.075,0.0096,8.8801,-0.0045,-0.0016,0.036,28.3624,Mov00,Mov00,0.996094
-1.0786,0.018,8.8909,-0.0043,0.0024,0.036,28.3624,Mov00,Mov00,0.996094
-1.0786,0.0215,8.8873,-0.0048,0.0035,0.0357,28.3594,Mov00,Mov00,0.996094
-1.0738,0.0192,8.8813,-0.0053,0.0013,0.036,28.3653,Mov00,Mov00,0.996094
-1.0666,0.0215,8.8861,-0.0053,-0.0011,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0606,0.0227,8.8837,-0.0048,-0.0008,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0666,0.0204,8.8789,-0.0048,0.0011,0.0357,28.3741,Mov00,Mov00,0.996094
-1.063,0.0168,8.8969,-0.0048,0.0027,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0678,0.0108,8.8992,-0.0043,0.0021,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0702,0.0084,8.8957,-0.004,-0.0008,0.0354,28.3653,Mov00,Mov00,0.996094
-1.063,0.0156,8.8957,-0.0043,-0.0011,0.036,28.3594,Mov00,Mov00,0.996094
-1.0606,0.0215,8.8969,-0.0043,0.0008,0.0354,28.3535,Mov00,Mov00,0.996094
-1.0666,0.0251,8.8992,-0.0043,0.0019,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0618,0.0239,8.9016,-0.0043,0.0005,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0379,0.0168,8.8693,-0.004,0.0075,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0163,0.0156,8.8442,-0.0037,0.0389,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0606,0.0144,8.8729,-0.0035,0.073,0.0352,28.3653,Mov00,Mov00,0.996094
-1.1229,0.0192,8.922,-0.0029,0.0714,0.0352,28.3653,Mov00,Mov00,0.996094
-1.1504,0.0227,8.9543,-0.0035,0.041,0.0352,28.3594,Mov00,Mov00,0.996094
-1.1325,0.0204,8.922,-0.004,0.0104,0.0357,28.3653,Mov00,Mov00,0.996094
-1.1073,0.0192,8.8981,-0.004,-0.0019,0.0357,28.3653,Mov00,Mov00,0.996094
-1.1169,0.0287,8.9256,-0.0045,-0.0133,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0858,0.0192,8.8969,-0.0048,-0.025,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0558,0.0108,8.849,-0.0051,-0.0096,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0726,0.0215,8.8573,-0.0045,0.0171,0.0352,28.3682,Mov00,Mov00,0.996094
-1.1061,0.0263,8.8765,-0.0043,0.0245,0.0349,28.3624,Mov00,Mov00,0.996094
-1.1408,0.0204,8.904,-0.0051,0.012,0.0352,28.3653,Mov00,Mov00,0.996094
-1.1624,0.0239,8.9172,-0.0053,-0.0139,0.0354,28.3594,Mov00,Mov00,0.996094
-1.1372,0.0227,8.91,-0.0053,-0.041,0.0357,28.3565,Mov00,Mov00,0.996094
-1.1001,0.0168,8.8885,-0.0053,-0.0464,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0594,0.0132,8.8621,-0.0045,-0.0357,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0499,0.0108,8.8633,-0.0048,-0.012,0.0357,28.3653,Mov00,Mov00,0.996094
-1.0702,0.0132,8.8801,-0.0043,0.0032,0.0354,28.3682,Mov00,Mov00,0.996094
-1.1001,0.0287,8.9004,-0.0043,-0.0003,0.0352,28.3741,Mov00,Mov00,0.996094
-1.0882,0.0215,8.8909,-0.0048,-0.012,0.0354,28.3682,Mov00,Mov00,0.996094
-1.063,0.0192,8.8717,-0.0048,-0.0109,0.0352,28.3712,Mov00,Mov00,0.996094
-1.0523,0.0108,8.8645,-0.0043,0.0024,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0666,0.0108,8.8909,-0.0043,0.0107,0.0354,28.3771,Mov00,Mov00,0.996094
-1.0906,0.0144,8.9064,-0.0043,0.0032,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0906,0.0144,8.8969,-0.0045,-0.0069,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0726,0.0192,8.8992,-0.0045,-0.0083,0.0354,28.3712,Mov00,Mov00,0.996094
-1.0654,0.0168,8.8849,-0.0048,-0.0021,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0678,0.0132,8.904,-0.0048,0.0056,0.0354,28.3771,Mov00,Mov00,0.996094
-1.0786,0.0072,8.9112,-0.0048,0.0069,0.0354,28.3741,Mov00,Mov00,0.996094
-1.0882,0.0036,8.9028,-0.0051,0.0,0.0352,28.3741,Mov00,Mov00,0.996094
-1.087,0.012,8.8957,-0.0051,-0.0056,0.0352,28.3771,Mov00,Mov00,0.996094
-1.0786,0.0192,8.8753,-0.0045,-0.0024,0.0352,28.3741,Mov00,Mov00,0.996094
-1.0882,0.0204,8.8789,-0.0043,0.0061,0.0352,28.3712,Mov00,Mov00,0.996094
-1.1013,0.0227,8.8981,-0.004,0.0051,0.0354,28.3624,Mov00,Mov00,0.996094
-1.1001,0.0275,8.9112,-0.0045,-0.0051,0.0354,28.3682,Mov00,Mov00,0.996094
-1.0714,0.0263,8.8849,-0.0048,-0.008,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0666,0.0251,8.8813,-0.0045,-0.0008,0.0357,28.3712,Mov00,Mov00,0.996094
-1.0666,0.0251,8.8861,-0.0045,0.0053,0.036,28.3682,Mov00,Mov00,0.996094
-1.0726,0.0263,8.8969,-0.0048,0.0053,0.0354,28.3653,Mov00,Mov00,0.996094
-1.081,0.0227,8.8957,-0.0048,-0.0005,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0822,0.0108,8.8957,-0.0045,-0.0045,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0726,0.0132,8.8837,-0.0045,-0.0032,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0726,0.0192,8.8753,-0.0045,0.0021,0.0357,28.3594,Mov00,Mov00,0.996094
-1.081,0.0204,8.8753,-0.0043,0.0051,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0918,0.0275,8.8801,-0.0045,0.0013,0.0357,28.3682,Mov00,Mov00,0.996094
-1.087,0.0299,8.8873,-0.0048,-0.0037,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0738,0.0275,8.8777,-0.0045,-0.0029,0.0354,28.3653,Mov00,Mov00,0.996094
-1.0738,0.0227,8.8753,-0.0048,0.0016,0.0354,28.3624,Mov00,Mov00,0.996094
-1.0786,0.0144,8.8981,-0.0045,0.004,0.0352,28.3624,Mov00,Mov00,0.996094
-1.0894,0.0156,8.8957,-0.0043,0.0027,0.0354,28.3594,Mov00,Mov00,0.996094
-1.0906,0.0108,8.8945,-0.0045,-0.0003,0.0357,28.3535,Mov00,Mov00,0.996094
-1.087,0.0156,8.8885,-0.0045,-0.0021,0.036,28.3535,Mov00,Mov00,0.996094
-1.0714,0.0215,8.8837,-0.0045,-0.0008,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0666,0.0204,8.8849,-0.0043,0.0008,0.0357,28.3624,Mov00,Mov00,0.996094
-1.0738,0.0204,8.8861,-0.0045,0.0,0.036,28.3653,Mov00,Mov00,0.996094
-1.0738,0.0215,8.8933,-0.0045,-0.0005,0.0357,28.3682,Mov00,Mov00,0.996094
-1.0786,0.0227,8.8921,-0.0045,0.0016,0.0357,28.3682,Mov00,Mov00,0.996094
